Player,Squad,Season,Nation,Pos,Age,Goals,Assists,npxG,xA,Shots,Shot_Dist,SoT_p90,Pass_Cmp_Pct,Prg_Pass_Dist_p90,Long_Pass_Cmp_Pct,Touches_p90,Dribbles_Succ_p90,Prg_Carry_Dist_p90,Tackles,Interceptions,Blocks_p90,SCA,GCA_p90,Minutes,Goals_p90,Assists_p90,npxG_p90,xA_p90,Shots_p90,Tackles_p90,Interceptions_p90,SCA_p90,General_Position,x,y,z,Cluster_ID,Role_Probability,Role_Name
Sandro Ramírez,Valladolid,2020,ESP,"FW,MF",24.0,3.0,1.0,3.7,1.7,45.0,19.1,1.1715160796324655,72.6,60.64318529862175,53.3,38.52220520673813,1.5160796324655437,68.63705972434916,9.0,5.0,0.8269525267993875,34.0,0.1378254211332312,1306.0,0.2067381316998468,0.0689127105666156,0.2549770290964778,0.1171516079632465,3.1010719754977027,0.6202143950995406,0.3445635528330781,2.343032159264931,Attacker,8.627631,13.131699,-3.1287625,23,0.9868057860060644,Direct Winger / Dribbler
Enes Ünal,Valladolid,2020,TUR,FW,22.0,6.0,2.0,6.8,2.7,57.0,16.0,0.8831058020477816,68.1,60.78071672354949,63.6,36.360921501706486,0.9982935153583616,55.443686006825935,20.0,6.0,0.9215017064846416,56.0,0.2303754266211604,2344.0,0.2303754266211604,0.0767918088737201,0.2610921501706484,0.1036689419795221,2.188566552901024,0.7679180887372014,0.2303754266211604,2.150170648464164,Attacker,9.753662,13.47443,-2.4791381,25,0.9697649068680791,Poacher / Penalty Box Striker
Moi Gómez,Villarreal,2020,ESP,"FW,MF",25.0,5.0,4.0,3.1,3.0,37.0,21.0,0.5433376455368694,81.1,149.34023285899096,56.6,54.48900388098318,0.815006468305304,101.72056921086676,28.0,20.0,1.979301423027167,60.0,0.3880983182406209,2319.0,0.1940491591203104,0.1552393272962484,0.1203104786545924,0.1164294954721863,1.4359637774902974,1.0866752910737387,0.7761966364812418,2.3285899094437257,Attacker,4.408083,14.742398,-2.2755399,21,0.8336196731335779,Creative Winger
Gerard Moreno,Villarreal,2020,ESP,"FW,MF",27.0,18.0,5.0,11.9,6.6,85.0,13.9,1.0495626822157431,72.3,109.31851311953352,62.7,47.45991253644315,2.000728862973761,76.4868804664723,17.0,8.0,0.9839650145772594,95.0,0.5575801749271138,2744.0,0.5903790087463557,0.1639941690962099,0.3903061224489796,0.216472303206997,2.7879008746355685,0.5575801749271138,0.2623906705539358,3.1158892128279887,Attacker,7.317551,15.570065,-3.4993584,22,0.8120892456546414,Complete Forward
Troy Deeney,Watford,2020,ENG,FW,31.0,10.0,2.0,5.2,3.6,38.0,15.2,0.6471910112359551,57.3,83.40674157303371,42.6,38.507865168539325,0.444943820224719,23.46067415730337,24.0,6.0,0.8089887640449439,51.0,0.2022471910112359,2225.0,0.4044943820224719,0.0808988764044943,0.2103370786516854,0.1456179775280899,1.5370786516853934,0.9707865168539326,0.2426966292134831,2.0629213483146067,Attacker,10.034384,15.292285,-2.3802812,20,0.9437240057653732,Target Man / Aerial Threat
Gerard Deulofeu,Watford,2020,ESP,FW,25.0,4.0,5.0,4.5,4.6,63.0,18.5,0.9437559580552908,73.3,109.69018112488084,51.5,48.30314585319352,2.7025738798856054,167.34509056244042,29.0,26.0,0.6863679694947569,93.0,0.428979980934223,2098.0,0.1715919923736892,0.2144899904671115,0.1930409914204003,0.1973307912297426,2.7025738798856054,1.244041944709247,1.11534795042898,3.9895138226882745,Attacker,4.8602853,13.53991,-3.030935,21,0.8585332608271733,Creative Winger
Roberto Pereyra,Watford,2020,ARG,"FW,MF",28.0,3.0,0.0,1.7,1.8,19.0,18.3,0.4368932038834951,82.3,108.07645631067962,57.5,49.04126213592233,1.3652912621359223,104.96359223300972,16.0,11.0,2.1298543689320386,42.0,0.0546116504854368,1648.0,0.1638349514563107,0.0,0.0928398058252427,0.0983009708737864,1.037621359223301,0.8737864077669902,0.6007281553398058,2.2936893203883493,Attacker,6.766811,12.210848,-2.8862438,23,0.9999969891574064,Direct Winger / Dribbler
Ismaila Sarr,Watford,2020,SEN,"FW,MF",21.0,5.0,4.0,5.7,3.2,44.0,15.1,0.5769230769230769,72.9,80.50295857988166,47.5,41.22781065088758,2.35207100591716,131.93786982248525,24.0,17.0,0.8431952662721893,71.0,0.4437869822485207,2028.0,0.2218934911242603,0.1775147928994083,0.2529585798816568,0.1420118343195266,1.952662721893491,1.0650887573964496,0.7544378698224852,3.150887573964497,Attacker,5.835877,13.826668,-2.7337587,23,0.911782141489489,Direct Winger / Dribbler
Leonardo Bittencourt,Werder Bremen,2020,GER,"FW,MF",25.0,4.0,2.0,3.4,3.2,42.0,17.0,0.5240868184224458,73.9,164.7061937533086,48.7,58.4118581259926,1.2387506617257809,116.8713605082054,58.0,18.0,1.524616199047115,75.0,0.1905770248808893,1889.0,0.1905770248808893,0.0952885124404446,0.1619904711487559,0.1524616199047115,2.0010587612493382,2.763366860772896,0.8575966119640022,3.5733192165166754,Attacker,5.675625,13.968561,-3.6029267,21,0.9952181038103096,Creative Winger
Yuya Osako,Werder Bremen,2020,JPN,"FW,MF",29.0,8.0,2.0,6.7,2.5,46.0,15.5,1.0227272727272727,75.7,95.06493506493506,69.0,45.92532467532468,1.168831168831169,59.8051948051948,31.0,1.0,0.9253246753246752,64.0,0.2435064935064935,1848.0,0.3896103896103896,0.0974025974025974,0.3262987012987013,0.1217532467532467,2.24025974025974,1.5097402597402598,0.0487012987012987,3.116883116883117,Attacker,9.238967,14.743176,-3.4586442,20,0.6538233914534441,Target Man / Aerial Threat
Milot Rashica,Werder Bremen,2020,KVX,FW,23.0,8.0,5.0,4.1,3.0,70.0,23.0,1.0335689045936396,67.0,81.41342756183745,50.6,42.45583038869258,2.583922261484099,106.53710247349824,24.0,14.0,1.1528268551236749,86.0,0.3975265017667844,2264.0,0.3180212014134275,0.1987632508833922,0.1629858657243816,0.1192579505300353,2.7826855123674914,0.9540636042402828,0.5565371024734982,3.418727915194346,Attacker,5.7046614,14.098597,-2.8589342,23,0.7958751834254091,Direct Winger / Dribbler
Josh Sargent,Werder Bremen,2020,USA,FW,19.0,4.0,2.0,4.3,1.1,28.0,14.3,0.7627118644067796,71.8,45.0,65.2,38.199152542372886,1.0169491525423728,34.32203389830509,15.0,8.0,1.652542372881356,29.0,0.4449152542372881,1416.0,0.2542372881355932,0.1271186440677966,0.2733050847457627,0.0699152542372881,1.779661016949153,0.9533898305084744,0.5084745762711864,1.8432203389830508,Attacker,8.08383,15.1537285,-1.9356596,20,0.9486249887717938,Target Man / Aerial Threat
Michail Antonio,West Ham,2020,JAM,FW,29.0,10.0,3.0,10.9,2.7,67.0,13.4,1.5271493212669682,64.1,65.92194570135746,47.0,43.26923076923077,3.614253393665159,77.98642533936652,14.0,8.0,1.3235294117647058,59.0,0.3563348416289592,1768.0,0.5090497737556561,0.1527149321266968,0.5548642533936652,0.1374434389140271,3.410633484162896,0.7126696832579185,0.4072398190045249,3.003393665158371,Attacker,7.84651,14.030147,-3.29623,23,0.9939954841562092,Direct Winger / Dribbler
Sébastien Haller,West Ham,2020,CIV,FW,25.0,7.0,1.0,7.7,1.9,55.0,10.4,1.0723742277140336,68.1,58.7819947043248,67.3,42.10061782877317,0.9532215357458076,34.11738746690203,21.0,6.0,1.350397175639894,52.0,0.2780229479258606,2266.0,0.2780229479258606,0.0397175639894086,0.3058252427184466,0.0754633715798764,2.184466019417476,0.8340688437775816,0.2383053839364519,2.06531332744925,Attacker,10.2782345,13.762369,-2.53843,25,0.9567118145574836,Poacher / Penalty Box Striker
Wout Weghorst,Wolfsburg,2020,NED,FW,26.0,16.0,3.0,12.1,2.4,82.0,12.1,1.1500547645125958,65.2,60.722891566265055,59.3,39.06900328587076,0.9200438116100766,33.97590361445783,15.0,3.0,0.887185104052574,83.0,0.2957283680175246,2739.0,0.5257393209200438,0.0985761226725082,0.3975903614457831,0.0788608981380065,2.694414019715224,0.4928806133625411,0.0985761226725082,2.7272727272727275,Attacker,10.155257,14.794942,-2.9786594,25,0.904302276589888,Poacher / Penalty Box Striker
Raúl Jiménez,Wolves,2020,MEX,FW,28.0,17.0,6.0,11.7,5.6,114.0,15.1,1.084672435105068,72.5,75.73238566131026,60.3,41.41223733003709,2.085908529048208,73.06242274412855,29.0,16.0,0.8899876390605685,87.0,0.3337453646477132,3236.0,0.4728059332509271,0.1668726823238566,0.3254017305315204,0.1557478368355995,3.170580964153276,0.8065512978986402,0.4449938195302843,2.419653893695921,Attacker,7.8963857,14.566378,-3.4079955,23,0.8055351068620628,Direct Winger / Dribbler
Diogo Jota,Wolves,2020,POR,"FW,MF",22.0,7.0,1.0,9.6,3.7,69.0,13.7,1.0245183887915936,79.1,82.11908931698774,75.6,49.176882661996494,2.9947460595446587,156.23905429071803,34.0,6.0,0.669877408056042,91.0,0.2364273204903677,2284.0,0.275831873905429,0.0394045534150613,0.3782837127845884,0.1457968476357268,2.718914185639229,1.339754816112084,0.2364273204903677,3.585814360770578,Attacker,6.5707717,13.148192,-3.2501407,23,0.9969047291549876,Direct Winger / Dribbler
Adama Traoré,Wolves,2020,ESP,"FW,MF",23.0,4.0,9.0,3.5,6.7,43.0,19.6,0.4145873320537428,65.9,96.84069097888676,51.1,48.36852207293666,5.389635316698657,222.01151631477924,41.0,8.0,0.9673704414587332,99.0,0.5182341650671786,2605.0,0.1381957773512476,0.3109404990403071,0.1209213051823416,0.2314779270633397,1.4856046065259116,1.416506717850288,0.2763915547024952,3.4203454894433785,Attacker,4.669756,12.977185,-2.6090682,21,0.8107149142793165,Creative Winger
Joselu,Alavés,2021,ESP,FW,30.0,11.0,3.0,10.6,3.0,89.0,15.4,0.8922670191672174,59.5,77.3298083278255,51.8,44.1969596827495,0.8922670191672174,21.92002643754131,29.0,17.0,1.1004626569729017,58.0,0.2081956378056841,3026.0,0.3271645736946464,0.0892267019167217,0.3152676801057501,0.0892267019167217,2.647058823529412,0.8625247851949768,0.5056179775280899,1.7250495703899535,Attacker,10.649718,13.704267,-2.69444,25,0.8902077843006055,Poacher / Penalty Box Striker
Lucas Pérez,Alavés,2021,ESP,FW,31.0,4.0,4.0,3.5,4.8,28.0,18.1,0.511654349061967,61.8,170.7390562819784,43.4,43.33712336554861,1.381466742467311,82.58101193860148,13.0,6.0,0.4093234792495736,88.0,0.511654349061967,1759.0,0.2046617396247868,0.2046617396247868,0.1790790221716884,0.2455940875497441,1.4326321773735078,0.6651506537805572,0.3069926094371802,4.50255827174531,Attacker,3.9602349,14.439719,-2.3239665,21,0.985808487024453,Creative Winger
Stéphane Bahoken,Angers,2021,CMR,FW,28.0,6.0,2.0,6.6,1.4,57.0,16.7,1.280940594059406,71.3,34.02846534653465,72.0,34.64108910891089,0.7797029702970297,46.94925742574257,18.0,11.0,0.6683168316831682,26.0,0.2784653465346535,1616.0,0.3341584158415841,0.1113861386138613,0.3675742574257425,0.0779702970297029,3.174504950495049,1.0024752475247525,0.6126237623762376,1.448019801980198,Attacker,9.68173,13.699284,-2.8695989,25,0.997557639013262,Poacher / Penalty Box Striker
Lois Diony,Angers,2021,FRA,FW,27.0,5.0,1.0,3.5,1.3,28.0,15.9,0.7204116638078903,63.3,32.315608919382505,51.6,33.293310463121784,0.7204116638078903,53.15608919382504,17.0,3.0,0.411663807890223,29.0,0.1029159519725557,1749.0,0.2572898799313893,0.0514579759862778,0.1801029159519726,0.0668953687821612,1.4408233276157807,0.8747855917667238,0.1543739279588336,1.4922813036020584,Attacker,11.382663,13.694635,-2.6167955,25,0.9796583561974826,Poacher / Penalty Box Striker
Mathias Pereira Lage,Angers,2021,POR,"FW,MF",23.0,4.0,1.0,2.1,0.8,26.0,19.5,0.5521472392638037,74.5,102.69938650306749,52.6,42.26993865030675,1.2269938650306749,64.66257668711657,28.0,18.0,2.331288343558282,30.0,0.1840490797546012,1467.0,0.2453987730061349,0.0613496932515337,0.1288343558282208,0.0490797546012269,1.5950920245398774,1.7177914110429449,1.1042944785276074,1.8404907975460123,Attacker,10.988004,13.822146,-3.3449872,25,0.9867241503167828,Poacher / Penalty Box Striker
Sada Thioub,Angers,2021,SEN,"FW,MF",25.0,1.0,1.0,1.5,2.1,23.0,17.9,0.429936305732484,83.4,152.62738853503183,71.9,58.32802547770701,2.7229299363057327,173.2643312101911,22.0,9.0,1.2898089171974525,49.0,0.214968152866242,1256.0,0.071656050955414,0.071656050955414,0.107484076433121,0.1504777070063694,1.6480891719745223,1.5764331210191085,0.6449044585987261,3.5111464968152863,Attacker,5.1664505,12.3877735,-2.790378,23,0.7262031463839203,Direct Winger / Dribbler
Sergio Córdova,Arminia,2021,VEN,"FW,MF",22.0,2.0,1.0,3.1,1.2,20.0,15.4,0.3302752293577982,67.4,53.3394495412844,50.0,35.58715596330275,0.7431192660550459,50.366972477064216,16.0,6.0,1.1559633027522938,29.0,0.1651376146788991,1090.0,0.1651376146788991,0.0825688073394495,0.2559633027522935,0.0990825688073394,1.651376146788991,1.3211009174311927,0.4954128440366973,2.3944954128440368,Attacker,10.539151,13.038108,-1.8496252,24,0.9734022474908728,Pressing Forward
Fabian Klos,Arminia,2021,GER,FW,32.0,5.0,2.0,6.4,3.5,52.0,13.9,0.6312292358803987,56.4,64.5514950166113,51.8,37.77408637873754,0.3654485049833886,37.14285714285714,26.0,10.0,0.6644518272425249,59.0,0.1993355481727574,2709.0,0.1661129568106312,0.0664451827242524,0.2126245847176079,0.1162790697674418,1.7275747508305648,0.8637873754152824,0.3322259136212624,1.9601328903654485,Attacker,10.539144,13.147497,-1.8629513,24,0.950244941403347,Pressing Forward
Andreas Voglsammer,Arminia,2021,GER,"FW,MF",28.0,2.0,2.0,3.5,1.8,33.0,15.4,1.08,58.4,62.73,44.8,36.81,0.63,47.88,11.0,5.0,1.35,24.0,0.27,1000.0,0.18,0.18,0.315,0.162,2.97,0.99,0.45,2.16,Attacker,8.959997,13.967789,-2.022689,25,0.9837186326904978,Poacher / Penalty Box Striker
Pierre-Emerick Aubameyang,Arsenal,2021,GAB,FW,31.0,10.0,3.0,9.1,2.8,56.0,13.5,0.7332761578044596,75.0,58.16037735849057,54.9,34.84991423670669,0.4631217838765009,79.96569468267582,17.0,6.0,1.0034305317324186,45.0,0.2701543739279588,2332.0,0.385934819897084,0.1157804459691252,0.3512006861063464,0.1080617495711835,2.1612349914236706,0.6560891938250429,0.2315608919382504,1.736706689536878,Attacker,9.894087,15.23355,-2.590139,20,0.8997660409987575,Target Man / Aerial Threat
Alexandre Lacazette,Arsenal,2021,FRA,FW,29.0,13.0,2.0,7.4,2.7,43.0,14.2,1.1700468018720749,78.2,58.3619344773791,61.4,35.61622464898596,0.93603744149766,31.123244929797192,25.0,14.0,0.7956318252730109,46.0,0.2340093603744149,1923.0,0.608424336973479,0.093603744149766,0.3463338533541342,0.1263650546021841,2.012480499219969,1.1700468018720749,0.6552262090483619,2.152886115444618,Attacker,10.198022,15.255922,-3.2208421,20,0.6556161509930466,Target Man / Aerial Threat
Nicolas Pépé,Arsenal,2021,CIV,FW,25.0,10.0,1.0,6.2,0.9,48.0,15.4,1.113861386138614,75.7,81.6460396039604,47.5,51.738861386138616,1.7264851485148514,107.76608910891088,20.0,18.0,1.3923267326732671,37.0,0.5012376237623762,1616.0,0.556930693069307,0.0556930693069306,0.3452970297029702,0.0501237623762376,2.673267326732673,1.113861386138614,1.0024752475247525,2.060643564356436,Attacker,9.199842,15.424929,-3.567419,20,0.9545601364575474,Target Man / Aerial Threat
Bukayo Saka,Arsenal,2021,ENG,"FW,DF",18.0,5.0,3.0,6.9,4.7,61.0,15.7,0.7403055229142186,74.9,121.37485311398356,38.1,54.78260869565218,1.4806110458284372,122.92596944770858,34.0,27.0,1.410105757931845,98.0,0.4230317273795534,2553.0,0.1762632197414806,0.1057579318448883,0.2432432432432432,0.1656874265569917,2.150411280846064,1.1985898942420683,0.9518213866039954,3.45475910693302,Attacker,5.404826,13.835583,-3.5037012,21,0.9931419400182532,Creative Winger
Willian,Arsenal,2021,BRA,"FW,MF",31.0,1.0,5.0,2.1,2.5,20.0,18.3,0.1920341394025604,79.3,147.22617354196302,56.3,59.46657183499288,0.7681365576102419,144.7937411095306,16.0,12.0,1.4082503556187769,60.0,0.7041251778093883,1406.0,0.0640113798008534,0.3200568990042674,0.1344238975817923,0.1600284495021337,1.2802275960170697,1.0241820768136558,0.7681365576102419,3.840682788051209,Attacker,4.0263033,13.730041,-1.9367955,21,0.9999726298274452,Creative Winger
Anwar El Ghazi,Aston Villa,2021,NED,FW,25.0,10.0,0.0,5.1,2.3,60.0,20.5,1.4507129572225663,70.5,108.18970861748296,48.1,47.8735275883447,1.5623062616243024,101.1593304401736,16.0,10.0,0.6137631742095474,55.0,0.0557966522008679,1613.0,0.5579665220086795,0.0,0.2845629262244265,0.1283323000619962,3.347799132052077,0.8927464352138871,0.5579665220086795,3.068815871047737,Attacker,9.544285,13.885244,-3.616777,23,0.6034810150669107,Direct Winger / Dribbler
Jack Grealish,Aston Villa,2021,ENG,"FW,MF",24.0,6.0,10.0,4.3,8.6,49.0,16.8,0.7002288329519452,78.5,208.5034324942792,59.5,58.61327231121281,2.5125858123569795,237.1716247139588,27.0,13.0,1.0709382151029747,150.0,0.8649885583524027,2185.0,0.2471395881006864,0.4118993135011441,0.1771167048054919,0.3542334096109839,2.0183066361556063,1.1121281464530892,0.5354691075514874,6.178489702517163,Attacker,3.8660161,13.90007,-2.2959921,21,0.998737824835262,Creative Winger
Bertrand Traoré,Aston Villa,2021,BFA,FW,24.0,7.0,6.0,6.4,3.2,65.0,16.2,0.8933966335779026,71.1,102.39102287440656,52.0,43.659905049633146,1.981009926629262,71.19982736296936,26.0,23.0,1.0099266292619766,78.0,0.3495899870522227,2317.0,0.2719033232628399,0.2330599913681484,0.248597324126025,0.1242986620630125,2.5248165731549417,1.0099266292619766,0.8933966335779026,3.02977988778593,Attacker,6.20539,14.619695,-2.775581,22,0.9121994879886984,Complete Forward
Trézéguet,Aston Villa,2021,EGY,FW,25.0,2.0,1.0,3.8,2.0,35.0,13.9,0.9262435677530018,69.5,85.06003430531733,54.8,40.06003430531732,2.006861063464837,90.54030874785592,32.0,11.0,2.084048027444254,32.0,0.1543739279588336,1166.0,0.1543739279588336,0.0771869639794168,0.2933104631217839,0.1543739279588336,2.701543739279588,2.469982847341338,0.8490566037735848,2.469982847341338,Attacker,7.8323526,13.008947,-3.1866581,23,0.9999852559721092,Direct Winger / Dribbler
Ollie Watkins,Aston Villa,2021,ENG,FW,24.0,14.0,5.0,14.5,4.2,98.0,13.0,1.2169471153846154,72.8,39.18569711538462,51.4,35.15625,1.2980769230769231,59.25180288461539,35.0,12.0,0.5138221153846153,98.0,0.3786057692307692,3328.0,0.3786057692307692,0.1352163461538461,0.3921274038461538,0.1135817307692307,2.6502403846153846,0.9465144230769232,0.3245192307692308,2.6502403846153846,Attacker,8.3306265,14.830521,-2.7798667,20,0.9879907359831448,Target Man / Aerial Threat
Josip Iličić,Atalanta,2021,SVN,"FW,MF",32.0,6.0,9.0,4.1,7.8,57.0,19.9,1.0615989515072084,74.4,278.3748361730013,59.7,76.84796854521625,3.302752293577982,198.9908256880734,9.0,6.0,0.7667103538663173,103.0,1.1795543905635648,1526.0,0.3538663171690694,0.5307994757536042,0.2418086500655307,0.4600262123197903,3.36173001310616,0.5307994757536042,0.3538663171690694,6.074705111402358,Attacker,3.974662,13.951402,-2.3409,21,0.9982665129195278,Creative Winger
Ruslan Malinovskyi,Atalanta,2021,UKR,"FW,MF",27.0,8.0,12.0,5.7,9.7,69.0,20.6,1.103411513859275,74.6,254.98400852878467,57.0,69.227078891258,2.5426439232409384,161.3859275053305,23.0,3.0,0.9115138592750534,126.0,0.8155650319829424,1876.0,0.3837953091684435,0.5756929637526652,0.2734541577825159,0.4653518123667377,3.3102345415778247,1.103411513859275,0.1439232409381663,6.044776119402985,Attacker,3.8900182,14.143172,-2.2863142,21,0.997741764299281,Creative Winger
Luis Muriel,Atalanta,2021,COL,FW,29.0,22.0,7.0,13.8,4.9,83.0,17.6,2.256267409470752,70.4,139.5125348189415,42.5,64.55431754874652,3.447075208913649,138.25905292479106,20.0,7.0,1.0027855153203342,99.0,1.190807799442897,1436.0,1.3788300835654597,0.4387186629526463,0.8649025069637883,0.3071030640668524,5.201949860724234,1.2534818941504178,0.4387186629526463,6.204735376044568,Attacker,7.068337,15.51035,-3.3700762,22,0.8716898306670676,Complete Forward
Duván Zapata,Atalanta,2021,COL,FW,29.0,15.0,9.0,14.6,6.5,98.0,13.1,1.437578814627995,76.7,43.20302648171501,53.1,48.272383354350566,1.5132408575031526,91.32408575031523,8.0,10.0,0.8701134930643128,99.0,0.605296343001261,2379.0,0.5674653215636822,0.3404791929382093,0.5523329129886507,0.2459016393442623,3.707440100882724,0.3026481715006305,0.3783102143757881,3.745271122320303,Attacker,6.61642,15.391702,-2.842134,22,0.9858064160625952,Complete Forward
Raúl García,Athletic Club,2021,ESP,"FW,MF",34.0,5.0,1.0,4.1,1.3,44.0,17.3,0.6196213425129088,62.3,104.97418244406197,46.8,43.52839931153184,0.4130808950086058,38.519793459552496,37.0,10.0,2.0654044750430294,33.0,0.1032702237521514,1743.0,0.2581755593803786,0.0516351118760757,0.2117039586919104,0.0671256454388984,2.2719449225473323,1.910499139414802,0.5163511187607573,1.7039586919104992,Attacker,10.957852,13.120142,-2.6608691,24,0.7689136535346839,Pressing Forward
Oihan Sancet,Athletic Club,2021,ESP,"FW,MF",20.0,2.0,2.0,2.9,1.2,18.0,12.1,0.5217391304347826,73.8,72.78260869565217,77.1,40.95652173913044,1.391304347826087,87.04347826086958,10.0,3.0,0.6086956521739131,25.0,0.3478260869565217,1035.0,0.1739130434782608,0.1739130434782608,0.2521739130434782,0.1043478260869565,1.565217391304348,0.8695652173913043,0.2608695652173913,2.1739130434782608,Attacker,7.781168,15.020858,-1.7784241,20,0.9154171705596807,Target Man / Aerial Threat
Asier Villalibre,Athletic Club,2021,ESP,FW,22.0,4.0,2.0,5.2,2.0,40.0,13.5,0.8495909376966646,62.3,24.411579609817498,60.9,26.8470736312146,0.3398363750786658,44.97168030207678,5.0,3.0,0.2831969792322215,33.0,0.1699181875393329,1589.0,0.2265575833857772,0.1132787916928886,0.2945248584015104,0.1132787916928886,2.2655758338577723,0.2831969792322215,0.1699181875393329,1.8691000629326624,Attacker,10.357982,13.36126,-1.8897856,24,0.7460067945271405,Pressing Forward
Iñaki Williams,Athletic Club,2021,ESP,FW,26.0,6.0,6.0,6.2,4.8,52.0,15.2,0.6409719312945119,67.2,41.776288227901134,60.0,33.292836196062,1.0934227063259323,69.60201089233348,15.0,3.0,0.4901550062840385,62.0,0.3770423125261835,2387.0,0.22622538751571,0.22622538751571,0.2337662337662337,0.1809803100125681,1.960620025136154,0.5655634687892752,0.113112693757855,2.337662337662338,Attacker,6.195075,15.223243,-1.8698453,22,0.9922938034555602,Complete Forward
Ángel Correa,Atlético Madrid,2021,ARG,"FW,MF",25.0,9.0,8.0,7.4,5.7,53.0,17.0,0.8650229837024656,77.6,85.03552026744673,48.9,47.46343501880485,2.030923526953615,68.2615963226076,37.0,21.0,1.1659005432511491,80.0,0.6017551190973673,2393.0,0.3384872544922691,0.3008775595486836,0.2783117425825324,0.2143752611784371,1.9933138320100288,1.391558712912662,0.7898035938152945,3.0087755954868367,Attacker,5.5449896,15.019312,-2.2193158,22,0.999578350554706,Complete Forward
João Félix,Atlético Madrid,2021,POR,"FW,MF",20.0,7.0,5.0,3.6,3.8,36.0,18.8,0.8015267175572519,83.4,150.34351145038167,70.7,51.87022900763359,1.946564885496183,108.54961832061068,9.0,9.0,0.4007633587786259,46.0,0.5725190839694656,1572.0,0.4007633587786259,0.2862595419847328,0.2061068702290076,0.2175572519083969,2.0610687022900764,0.5152671755725191,0.5152671755725191,2.6335877862595423,Attacker,4.594771,14.671886,-2.2680378,21,0.6935913907808199,Creative Winger
Luis Suárez,Atlético Madrid,2021,URU,FW,33.0,21.0,3.0,13.3,3.3,98.0,16.3,1.4712918660287082,73.6,40.442583732057415,70.7,32.44019138755981,0.3947368421052631,32.33253588516747,12.0,6.0,0.5023923444976076,66.0,0.3588516746411483,2508.0,0.7535885167464115,0.1076555023923444,0.4772727272727273,0.1184210526315789,3.5167464114832536,0.4306220095693779,0.2153110047846889,2.3684210526315788,Attacker,9.478715,15.116306,-3.478125,20,0.8881463435409226,Target Man / Aerial Threat
André Hahn,Augsburg,2021,GER,"FW,MF",29.0,8.0,3.0,5.4,1.8,41.0,14.9,0.6185567010309279,56.1,43.69661266568483,41.4,33.66715758468336,0.9720176730486008,37.95287187039765,44.0,18.0,2.164948453608248,32.0,0.353460972017673,2037.0,0.353460972017673,0.1325478645066274,0.2385861561119293,0.0795287187039764,1.8114874815905744,1.9440353460972013,0.7952871870397643,1.413843888070692,Attacker,9.477566,15.356271,-2.4899983,20,0.9891965615678242,Target Man / Aerial Threat
Florian Niederlechner,Augsburg,2021,GER,FW,29.0,5.0,4.0,6.7,3.0,48.0,14.8,0.932642487046632,70.5,39.89637305699482,65.2,27.616580310880828,0.9844559585492229,28.60103626943005,11.0,6.0,0.8808290155440415,28.0,0.2590673575129533,1737.0,0.2590673575129533,0.2072538860103627,0.3471502590673575,0.155440414507772,2.4870466321243523,0.5699481865284974,0.310880829015544,1.450777202072539,Attacker,8.66855,14.964436,-1.9643614,20,0.9973945391982576,Target Man / Aerial Threat
Marco Richter,Augsburg,2021,GER,"FW,MF",22.0,3.0,1.0,4.9,1.6,55.0,19.9,1.271186440677966,59.7,112.81779661016948,41.8,47.60593220338983,2.8601694915254234,87.26694915254238,19.0,9.0,0.826271186440678,46.0,0.3813559322033898,1416.0,0.1906779661016949,0.0635593220338983,0.3114406779661017,0.1016949152542373,3.495762711864407,1.2076271186440677,0.5720338983050848,2.923728813559322,Attacker,7.420813,13.111812,-3.2989433,23,0.9999990864252862,Direct Winger / Dribbler
Martin Braithwaite,Barcelona,2021,DEN,FW,29.0,2.0,2.0,4.2,2.0,23.0,11.4,0.5361702127659574,81.3,28.03404255319149,72.2,31.251063829787235,0.8425531914893618,44.19574468085106,7.0,8.0,0.5361702127659574,23.0,0.3063829787234042,1175.0,0.1531914893617021,0.1531914893617021,0.3217021276595745,0.1531914893617021,1.7617021276595743,0.5361702127659574,0.6127659574468085,1.7617021276595743,Attacker,7.9805603,15.003447,-1.7136765,20,0.9705946552693976,Target Man / Aerial Threat
Ousmane Dembélé,Barcelona,2021,FRA,"FW,DF",23.0,6.0,3.0,5.6,4.9,55.0,17.2,1.0146561443066515,82.5,147.42953776775647,67.0,65.29312288613303,3.703494926719279,210.9977452085682,17.0,14.0,1.116121758737317,82.0,0.4565952649379932,1774.0,0.3043968432919954,0.1521984216459977,0.2841037204058624,0.2485907553551297,2.790304396843292,0.8624577226606539,0.7102593010146561,4.160090191657272,Attacker,5.0605383,13.549437,-3.0673275,21,0.8496110432624259,Creative Winger
Antoine Griezmann,Barcelona,2021,FRA,"FW,MF",29.0,13.0,7.0,12.4,5.6,68.0,14.5,1.036866359447005,87.4,103.16820276497695,81.8,55.92165898617511,0.8640552995391706,66.60138248847926,39.0,13.0,1.1059907834101383,88.0,0.3456221198156682,2604.0,0.4493087557603686,0.2419354838709677,0.4285714285714286,0.1935483870967742,2.350230414746544,1.347926267281106,0.4493087557603686,3.0414746543778803,Attacker,7.125886,15.553575,-2.9732978,22,0.9324429809673428,Complete Forward
